cluster	member	super_RMSD	aligned_atoms	notes
YP_009190560.1	YP_001837088.1	3.971	1887	
YP_009190560.1	YP_001949840.1	7.237	1920	
YP_009190560.1	YP_001950095.1	9.287	2018	
YP_009190560.1	YP_001956731.1	11.219	2250	
YP_009190560.1	YP_001994470.1	4.881	1926	
YP_009190560.1	YP_001994559.1	4.866	1923	
YP_009190560.1	YP_001994652.1	4.486	1884	
YP_009190560.1	YP_001994831.1	6.133	1954	
YP_009190560.1	YP_002003567.1	7.278	1911	
YP_009190560.1	YP_002003787.1	4.999	2011	
YP_009190560.1	YP_002003990.1	11.185	2121	
YP_009190560.1	YP_002014219.1	9.972	2004	
YP_009190560.1	YP_002117769.1	7.388	2014	
YP_009190560.1	YP_002117828.1	7.694	2013	
YP_009190560.1	YP_002154147.1	4.396	1840	
YP_009190560.1	YP_002154236.1	4.48	1858	
YP_009190560.1	YP_002213730.1	7.417	1961	
YP_009190560.1	YP_002223952.1	4.478	1879	
YP_009190560.1	YP_002225123.1	4.595	1903	
YP_009190560.1	YP_002241586.1	7.669	2134	
YP_009190560.1	YP_002241687.1	7.867	2148	
YP_009190560.1	YP_002241790.1	9.643	2062	
YP_009190560.1	YP_002241985.1	10.7	2131	
YP_009190560.1	YP_002268005.1	4.508	1792	
YP_009190560.1	YP_002274187.1	7.325	2143	
YP_009190560.1	YP_002290878.1	7.784	1981	
YP_009190560.1	YP_002300330.1	9.27	2062	
YP_009190560.1	YP_002308529.1	6.408	1906	
YP_009190560.1	YP_002332401.1	4.601	2106	
YP_009190560.1	YP_002332450.1	14.138	2313	
YP_009190560.1	YP_002332511.1	7.006	1906	
YP_009190560.1	YP_002333563.1	5.098	1697	
YP_009190560.1	YP_002364311.1	4.434	1847	
YP_009190560.1	YP_002418810.1	4.39	1839	
YP_009190560.1	YP_002455934.1	4.396	1844	
YP_009190560.1	YP_002456069.1	6.657	1929	
YP_009190560.1	YP_002727866.1	7.33	2045	
YP_009190560.1	YP_002854122.1	3.843	2294	
YP_009190560.1	YP_002854500.1	3.8	2299	
YP_009190560.1	YP_002875662.1	5.919	1979	
YP_009190560.1	YP_002875724.1	4.491	1795	
YP_009190560.1	YP_002922229.1	3.692	2337	
YP_009190560.1	YP_002922510.1	5.161	2404	
YP_009190560.1	YP_002922617.1	6.539	2030	
YP_009190560.1	YP_002922716.1	4.909	2701	
YP_009190560.1	YP_002922840.1	7.285	1770	
YP_009190560.1	YP_002939709.1	6.061	2217	
YP_009190560.1	YP_003097347.1	5.334	2519	
YP_009190560.1	YP_003127136.1	11.098	2119	
YP_009190560.1	YP_003127188.1	11.098	2119	
YP_009190560.1	YP_003127290.1	11.153	2127	
YP_009190560.1	YP_003169677.1	7.658	2119	
YP_009190560.1	YP_003344937.1	5.415	1718	
YP_009190560.1	YP_003345504.1	6.819	2076	
YP_009190560.1	YP_003347326.1	14.215	2040	
YP_009190560.1	YP_003347645.1	6.164	2070	
YP_009190560.1	YP_003358653.1	3.69	1941	
YP_009190560.1	YP_003358714.1	5.972	2224	
YP_009190560.1	YP_003495144.1	7.867	2148	
YP_009190560.1	YP_003580049.1	3.597	2242	
YP_009190560.1	YP_003714729.1	4.828	2012	
YP_009190560.1	YP_003734306.1	5.1	2400	
YP_009190560.1	YP_003856886.1	8.829	2002	
YP_009190560.1	YP_003856980.1	9.111	2020	
YP_009190560.1	YP_003857135.1	6.052	2082	
YP_009190560.1	YP_003858506.1	3.418	2202	
YP_009190560.1	YP_003934803.1	4.178	2331	
YP_009190560.1	YP_003969134.1	3.491	2152	
YP_009190560.1	YP_003969300.1	3.765	2315	
YP_009190560.1	YP_004009792.1	5.794	2407	
YP_009190560.1	YP_004010027.1	3.844	2225	
YP_009190560.1	YP_004010314.1	4.028	2351	
YP_009190560.1	YP_004063861.1	4.822	2377	
YP_009190560.1	YP_004123824.1	7.867	2148	
YP_009190560.1	YP_004251070.1	5.587	1713	
YP_009190560.1	YP_004251296.1	5.29	1694	
YP_009190560.1	YP_004286227.1	5.518	1989	
YP_009190560.1	YP_004300751.1	3.255	2281	
YP_009190560.1	YP_004300928.1	3.468	2255	
YP_009190560.1	YP_004306307.1	4.403	2136	
YP_009190560.1	YP_004306358.1	5.524	1934	
YP_009190560.1	YP_004306624.1	4.81	1892	
YP_009190560.1	YP_004306750.1	6.279	1930	
YP_009190560.1	YP_004322538.1	5.156	2541	
YP_009190560.1	YP_004322781.1	5.677	1947	
YP_009190560.1	YP_004323017.1	4.974	2530	
YP_009190560.1	YP_004323484.1	4.684	2524	
YP_009190560.1	YP_004323723.1	5.376	2492	
YP_009190560.1	YP_004323947.1	4.894	2519	
YP_009190560.1	YP_004324193.1	5.216	2562	
YP_009190560.1	YP_004324487.1	4.903	2506	
YP_009190560.1	YP_004324722.1	4.996	2525	
YP_009190560.1	YP_004324947.1	5.124	2543	
YP_009190560.1	YP_004327194.1	6.21	1923	
YP_009190560.1	YP_004327532.1	3.819	1950	
YP_009190560.1	YP_004414707.1	8.327	1969	
YP_009190560.1	YP_004414753.1	7.503	1897	
YP_009190560.1	YP_004414846.1	4.334	1974	
YP_009190560.1	YP_004415059.1	3.844	2294	
YP_009190560.1	YP_004421831.1	8.873	1832	
YP_009190560.1	YP_004538948.1	6.451	1972	
YP_009190560.1	YP_004678772.1	8.04	2125	
YP_009190560.1	YP_004893882.1	7.269	1912	
YP_009190560.1	YP_004895322.1	3.641	2001	
YP_009190560.1	YP_004934109.1	7.362	1985	
YP_009190560.1	YP_004934174.1	6.409	1763	
YP_009190560.1	YP_004934703.1	8.868	1690	
YP_009190560.1	YP_004935746.1	4.947	1968	
YP_009190560.1	YP_004935837.1	4.738	1947	
YP_009190560.1	YP_004956893.1	3.493	1433	
YP_009190560.1	YP_004957018.1	6.887	2110	
YP_009190560.1	YP_004957438.1	5.473	1731	
YP_009190560.1	YP_005086959.1	5.222	1629	
YP_009190560.1	YP_005087127.1	5.388	1921	
YP_009190560.1	YP_005087347.1	5.927	1752	
YP_009190560.1	YP_005087411.1	5.967	1751	
YP_009190560.1	YP_005097977.1	5.927	2044	
YP_009190560.1	YP_005098127.1	5.289	1658	
YP_009190560.1	YP_005098202.1	6.06	1804	
YP_009190560.1	YP_005098205.1	12.471	2189	
YP_009190560.1	YP_005098407.1	3.325	2613	
YP_009190560.1	YP_006200769.1	4.382	1838	
YP_009190560.1	YP_006201085.1	11.263	2134	
YP_009190560.1	YP_006201534.1	11.142	2108	
YP_009190560.1	YP_006201593.1	11.232	2123	
YP_009190560.1	YP_006201705.1	11.232	2123	
YP_009190560.1	YP_006201935.1	11.232	2123	
YP_009190560.1	YP_006382455.1	4.81	1892	
YP_009190560.1	YP_006382931.1	5.963	1945	
YP_009190560.1	YP_006383016.1	6.158	1922	
YP_009190560.1	YP_006383766.1	5.875	1792	
YP_009190560.1	YP_006488672.1	5.73	1888	
YP_009190560.1	YP_006489130.1	3.234	2202	
YP_009190560.1	YP_006489258.1	16.297	2143	
YP_009190560.1	YP_006560377.1	5.633	1776	
YP_009190560.1	YP_006560438.1	5.614	1776	
YP_009190560.1	YP_006560468.1	7.302	2091	
YP_009190560.1	YP_006560938.1	6.791	2010	
YP_009190560.1	YP_006560943.1	4.786	1732	
YP_009190560.1	YP_006561164.1	5.337	1812	
YP_009190560.1	YP_006576.1	5.542	2059	
YP_009190560.1	YP_006589971.1	4.487	2691	
YP_009190560.1	YP_006905872.1	4.658	1789	
YP_009190560.1	YP_006906015.1	4.244	874	
YP_009190560.1	YP_006906028.1	8.187	1888	
YP_009190560.1	YP_006906397.1	8.284	1910	
YP_009190560.1	YP_006906403.1	7.215	1880	
YP_009190560.1	YP_006906448.1	7.588	1864	
YP_009190560.1	YP_006906495.1	7.618	1870	
YP_009190560.1	YP_006906542.1	7.413	1897	
YP_009190560.1	YP_006906589.1	7.836	1915	
YP_009190560.1	YP_006906774.1	7.548	1870	
YP_009190560.1	YP_006906898.1	7.675	1904	
YP_009190560.1	YP_006906999.1	7.83	1901	
YP_009190560.1	YP_006907085.1	7.596	1864	
YP_009190560.1	YP_006907131.1	7.677	1908	
YP_009190560.1	YP_006907178.1	6.215	1985	
YP_009190560.1	YP_006907293.1	7.23	2083	
YP_009190560.1	YP_006907565.1	7.178	2075	
YP_009190560.1	YP_006908144.1	3.444	1410	
YP_009190560.1	YP_006908233.1	6.953	2103	
YP_009190560.1	YP_006983.1	4.517	1874	
YP_009190560.1	YP_006986481.1	3.682	2217	
YP_009190560.1	YP_006986718.1	3.855	2292	
YP_009190560.1	YP_006987032.1	7.941	1930	
YP_009190560.1	YP_006987373.1	3.517	1162	
YP_009190560.1	YP_006987374.1	5.49	2499	
YP_009190560.1	YP_006987808.1	6.665	2162	
YP_009190560.1	YP_006987833.1	11.663	2145	
YP_009190560.1	YP_006990120.1	6.639	2063	
YP_009190560.1	YP_006990246.1	5.109	1612	
YP_009190560.1	YP_006990309.1	4.029	860	
YP_009190560.1	YP_006990388.1	5.622	1724	
YP_009190560.1	YP_006990432.1	3.207	2563	
YP_009190560.1	YP_006990480.1	7.741	1989	
YP_009190560.1	YP_006990556.1	9.271	2074	
YP_009190560.1	YP_007001467.1	1.387	4107	
YP_009190560.1	YP_007001615.1	5.03	2484	
YP_009190560.1	YP_007001827.1	5.126	2507	
YP_009190560.1	YP_007002205.1	3.044	902	
YP_009190560.1	YP_007002342.1	9.909	2118	
YP_009190560.1	YP_007002481.1	6.216	1923	
YP_009190560.1	YP_007002550.1	4.484	1858	
YP_009190560.1	YP_007002903.1	5.883	1957	
YP_009190560.1	YP_007003202.1	8.21	2135	
YP_009190560.1	YP_007004282.1	5.127	2304	
YP_009190560.1	YP_007004362.1	4.912	2008	
YP_009190560.1	YP_007004543.1	3.844	2294	
YP_009190560.1	YP_007004907.1	3.844	2294	
YP_009190560.1	YP_007005197.1	1.211	935	
YP_009190560.1	YP_007005682.1	13.025	2267	
YP_009190560.1	YP_007005955.1	6.394	2109	
YP_009190560.1	YP_007006235.1	7.279	1909	
YP_009190560.1	YP_007006567.1	4.714	1658	
YP_009190560.1	YP_007006609.1	6.798	1910	
YP_009190560.1	YP_007007010.1	2.722	604	
YP_009190560.1	YP_007007266.1	3.615	1961	
YP_009190560.1	YP_007007799.1	5.819	1904	
YP_009190560.1	YP_007007962.1	4.381	1991	
YP_009190560.1	YP_007010342.1	3.149	2316	
YP_009190560.1	YP_007010455.1	4.719	1902	
YP_009190560.1	YP_007010685.1	6.237	2087	
YP_009190560.1	YP_007010830.1	3.558	2163	
YP_009190560.1	YP_007111438.1	7.362	1985	
YP_009190560.1	YP_007111505.1	14.77	2325	
YP_009190560.1	YP_007111578.1	12.858	2205	
YP_009190560.1	YP_007111639.1	7.362	1985	
YP_009190560.1	YP_007111705.1	7.362	1985	
YP_009190560.1	YP_007111776.1	13.26	2089	
YP_009190560.1	YP_007111876.1	5.036	1793	
YP_009190560.1	YP_007111955.1	7.362	1985	
YP_009190560.1	YP_007112015.1	7.362	1985	
YP_009190560.1	YP_007112278.1	6.943	1988	
YP_009190560.1	YP_007112345.1	14.77	2325	
YP_009190560.1	YP_007112478.1	14.271	2029	
YP_009190560.1	YP_007112540.1	13.26	2089	
YP_009190560.1	YP_007112609.1	5.713	1724	
YP_009190560.1	YP_007112786.1	3.044	902	
YP_009190560.1	YP_007151609.1	7.498	1991	
YP_009190560.1	YP_007151672.1	7.362	1985	
YP_009190560.1	YP_007151737.1	7.005	1996	
YP_009190560.1	YP_007235999.1	3.146	792	
YP_009190560.1	YP_007236001.1	3.694	1390	
YP_009190560.1	YP_007236356.2	5.717	1868	
YP_009190560.1	YP_007236398.1	4.347	1024	
YP_009190560.1	YP_007236457.1	6.21	1923	
YP_009190560.1	YP_007236688.1	6.409	1763	
YP_009190560.1	YP_007236791.1	4.975	2706	
YP_009190560.1	YP_007236868.1	6.216	1923	
YP_009190560.1	YP_007237121.1	4.178	1905	
YP_009190560.1	YP_007237638.1	5.347	2082	
YP_009190560.1	YP_007237998.1	13.197	2232	
YP_009190560.1	YP_007238074.1	6.734	1946	
YP_009190560.1	YP_007238156.1	4.405	1841	
YP_009190560.1	YP_007348364.1	5.868	1852	
YP_009190560.1	YP_007348515.1	6.899	1735	
YP_009190560.1	YP_007348845.1	3.597	2242	
YP_009190560.1	YP_007348915.1	7.196	1949	
YP_009190560.1	YP_007349030.1	3.393	1957	
YP_009190560.1	YP_007379015.1	6.42	1730	
YP_009190560.1	YP_007379086.1	8.836	2168	
YP_009190560.1	YP_007392734.1	14.138	2313	
YP_009190560.1	YP_007501195.1	3.934	2311	
YP_009190560.1	YP_007517399.1	10.058	2213	
YP_009190560.1	YP_007517474.1	10.17	2279	
YP_009190560.1	YP_007517553.1	10.418	2298	
YP_009190560.1	YP_007517630.1	9.979	2280	
YP_009190560.1	YP_007517806.1	5.848	1819	
YP_009190560.1	YP_007517865.1	5.675	1970	
YP_009190560.1	YP_007518386.1	7.633	1898	
YP_009190560.1	YP_007672692.1	5.953	1881	
YP_009190560.1	YP_007673106.1	4.881	2490	
YP_009190560.1	YP_007673192.1	6.455	1891	
YP_009190560.1	YP_007673402.1	5.148	1554	
YP_009190560.1	YP_007673755.1	4.935	2524	
YP_009190560.1	YP_007674510.1	4.651	2509	
YP_009190560.1	YP_007674918.1	2.684	703	
YP_009190560.1	YP_007675579.1	5.305	2484	
YP_009190560.1	YP_007676457.1	6.313	1832	
YP_009190560.1	YP_007676640.1	7.271	2093	
YP_009190560.1	YP_007676733.1	6.557	1770	
YP_009190560.1	YP_007676860.1	6.022	1966	
YP_009190560.1	YP_007676908.1	7.075	2089	
YP_009190560.1	YP_007677269.1	5.109	2546	
YP_009190560.1	YP_007677685.1	6.041	1751	
YP_009190560.1	YP_007677869.1	3.547	2183	
YP_009190560.1	YP_007677969.1	7.157	2075	
YP_009190560.1	YP_007678077.1	4.442	1453	
YP_009190560.1	YP_007869813.1	11.391	1975	
YP_009190560.1	YP_007869923.1	5.53	1979	
YP_009190560.1	YP_007869930.1	5.094	2046	
YP_009190560.1	YP_007877741.1	5.042	2484	
YP_009190560.1	YP_007877946.1	5.104	2529	
YP_009190560.1	YP_008050863.1	6.511	2084	
YP_009190560.1	YP_008051122.1	6.466	2144	
YP_009190560.1	YP_008051128.1	7.793	2155	
YP_009190560.1	YP_008051227.1	8.11	2128	
YP_009190560.1	YP_008051409.1	6.295	1989	
YP_009190560.1	YP_008051863.1	5.785	2167	
YP_009190560.1	YP_008058169.1	14.625	2248	
YP_009190560.1	YP_008058244.1	11.09	2002	
YP_009190560.1	YP_008058384.1	7.229	1669	
YP_009190560.1	YP_008058455.1	5.299	2107	
YP_009190560.1	YP_008058573.1	4.714	2175	
YP_009190560.1	YP_008058699.1	7.193	2124	
YP_009190560.1	YP_008058800.1	4.875	2056	
YP_009190560.1	YP_008059213.1	6.274	2216	
YP_009190560.1	YP_008059665.1	6.116	1710	
YP_009190560.1	YP_008060240.1	6.462	2074	
YP_009190560.1	YP_008060340.1	7.108	1552	
YP_009190560.1	YP_008060730.1	3.335	2248	
YP_009190560.1	YP_008125177.1	3.011	2315	
YP_009190560.1	YP_008125637.1	4.963	2523	
YP_009190560.1	YP_008126100.1	6.476	1980	
YP_009190560.1	YP_008126418.1	5.3	2506	
YP_009190560.1	YP_008126542.1	6.425	1745	
YP_009190560.1	YP_008126698.1	6.741	2080	
YP_009190560.1	YP_008239543.1	6.506	2009	
YP_009190560.1	YP_008239629.1	5.005	1852	
YP_009190560.1	YP_008239711.1	5.099	1810	
YP_009190560.1	YP_008239842.1	3.848	843	
YP_009190560.1	YP_008239960.1	4.067	847	
YP_009190560.1	YP_008240054.1	6.557	1770	
YP_009190560.1	YP_008240293.1	4.029	860	
YP_009190560.1	YP_008240431.1	4.658	1789	
YP_009190560.1	YP_008240573.1	4.66	1787	
YP_009190560.1	YP_008240655.1	6.15	2280	
YP_009190560.1	YP_008240888.1	4.185	1979	
YP_009190560.1	YP_008241137.1	4.535	1964	
YP_009190560.1	YP_008241291.1	4.733	2013	
YP_009190560.1	YP_008241471.1	4.728	2193	
YP_009190560.1	YP_008241564.1	6.17	2276	
YP_009190560.1	YP_008241759.1	11.371	2016	
YP_009190560.1	YP_008242123.1	4.105	1932	
YP_009190560.1	YP_008242318.1	6.379	2027	
YP_009190560.1	YP_008318045.1	11.256	2116	
YP_009190560.1	YP_008318094.1	11.969	2162	
YP_009190560.1	YP_008318152.1	11.188	2120	
YP_009190560.1	YP_008318204.1	10.965	2109	
YP_009190560.1	YP_008318309.1	7.048	2108	
YP_009190560.1	YP_008320085.1	11.209	2123	
YP_009190560.1	YP_008320176.1	15.111	2073	
YP_009190560.1	YP_008320338.1	5.707	2092	
YP_009190560.1	YP_008320481.1	9.04	1871	
YP_009190560.1	YP_008408663.1	5.804	2050	
YP_009190560.1	YP_008409066.1	7.867	2148	
YP_009190560.1	YP_008409199.1	5.797	1954	
YP_009190560.1	YP_008430667.1	5.418	2214	
YP_009190560.1	YP_008430845.1	6.795	2087	
YP_009190560.1	YP_008431356.1	7.394	2029	
YP_009190560.1	YP_008531546.1	7.687	1895	
YP_009190560.1	YP_008531682.1	7.911	1896	
YP_009190560.1	YP_008531727.1	7.893	1945	
YP_009190560.1	YP_008531773.1	7.775	1962	
YP_009190560.1	YP_008531818.1	7.678	1897	
YP_009190560.1	YP_008531864.1	7.89	1933	
YP_009190560.1	YP_008531908.1	7.537	1936	
YP_009190560.1	YP_008532057.1	3.284	1960	
YP_009190560.1	YP_008766811.1	7.394	2029	
YP_009190560.1	YP_008767001.1	5.126	1677	
YP_009190560.1	YP_008767173.1	4.749	1850	
YP_009190560.1	YP_008767367.1	5.21	1970	
YP_009190560.1	YP_008769988.1	9.27	2062	
YP_009190560.1	YP_008770170.1	10.223	2126	
YP_009190560.1	YP_008770567.1	10.106	2281	
YP_009190560.1	YP_008770644.1	9.838	2246	
YP_009190560.1	YP_008770747.1	4.875	2156	
YP_009190560.1	YP_008770877.1	3.819	1950	
YP_009190560.1	YP_008771086.1	6.902	2102	
YP_009190560.1	YP_008771668.1	3.819	1950	
YP_009190560.1	YP_008771834.1	9.806	2236	
YP_009190560.1	YP_008771935.1	5.1	2163	
YP_009190560.1	YP_008772115.1	3.837	2294	
YP_009190560.1	YP_008772117.1	3.57	2278	
YP_009190560.1	YP_008853883.1	7.791	1971	
YP_009190560.1	YP_008853934.1	6.578	1930	
YP_009190560.1	YP_008854035.1	3.044	902	
YP_009190560.1	YP_008854211.1	3.044	902	
YP_009190560.1	YP_008856785.1	6.005	2119	
YP_009190560.1	YP_008857041.1	6.216	1923	
YP_009190560.1	YP_008857290.1	7.989	1926	
YP_009190560.1	YP_008857636.1	6.299	1926	
YP_009190560.1	YP_008857873.1	7.774	2079	
YP_009190560.1	YP_008858637.1	6.891	1727	
YP_009190560.1	YP_008859034.1	5.406	2226	
YP_009190560.1	YP_008859122.1	6.621	1991	
YP_009190560.1	YP_008859212.1	6.216	1923	
YP_009190560.1	YP_008859432.1	5.996	1914	
YP_009190560.1	YP_008859581.1	10.062	2136	
YP_009190560.1	YP_008869215.1	7.095	1944	
YP_009190560.1	YP_008873175.1	5.281	1956	
YP_009190560.1	YP_008873178.1	13.431	2033	
YP_009190560.1	YP_008873483.1	3.198	2023	
YP_009190560.1	YP_008873585.1	3.044	902	
YP_009190560.1	YP_009002658.1	10.387	2041	
YP_009190560.1	YP_009002796.1	6.972	1789	
YP_009190560.1	YP_009002892.1	7.708	2007	
YP_009190560.1	YP_009004210.1	5.029	1891	
YP_009190560.1	YP_009004370.1	7.063	2291	
YP_009190560.1	YP_009004373.1	7.28	1967	
YP_009190560.1	YP_009004785.1	14.847	2191	
YP_009190560.1	YP_009004975.1	6.726	2193	
YP_009190560.1	YP_009005154.1	5.16	2013	
YP_009190560.1	YP_009005447.1	3.784	2199	
YP_009190560.1	YP_009005569.1	5.901	2221	
YP_009190560.1	YP_009005756.1	5.233	1921	
YP_009190560.1	YP_009005927.1	3.814	2036	
YP_009190560.1	YP_009006283.1	3.163	2311	
YP_009190560.1	YP_009006540.1	9.293	1754	
YP_009190560.1	YP_009006603.1	11.022	2075	
YP_009190560.1	YP_009006733.1	3.043	902	
YP_009190560.1	YP_009007060.1	4.106	2143	
YP_009190560.1	YP_009007465.1	4.923	1955	
YP_009190560.1	YP_009007469.1	7.692	2142	
YP_009190560.1	YP_009007671.1	7.369	2218	
YP_009190560.1	YP_009007962.1	5.323	2548	
YP_009190560.1	YP_009008239.1	4.872	2511	
YP_009190560.1	YP_009008898.1	7.081	2070	
YP_009190560.1	YP_009009151.1	5.731	1888	
YP_009190560.1	YP_009009356.1	7.094	1869	
YP_009190560.1	YP_009009474.1	13.282	2284	
YP_009190560.1	YP_009009659.1	6.922	1972	
YP_009190560.1	YP_009009849.1	6.406	1992	
YP_009190560.1	YP_009010124.1	3.793	2045	
YP_009190560.1	YP_009011343.1	4.705	1900	
YP_009190560.1	YP_009011640.1	3.086	1287	
YP_009190560.1	YP_009011909.1	8.46	2040	
YP_009190560.1	YP_009012251.1	8.301	1917	
YP_009190560.1	YP_009012597.1	6.986	2136	
YP_009190560.1	YP_009012698.1	4.265	1614	
YP_009190560.1	YP_009013002.1	5.299	1991	
YP_009190560.1	YP_009013019.1	10.58	2097	
YP_009190560.1	YP_009013098.1	8.419	2001	
YP_009190560.1	YP_009013204.1	7.867	2148	
YP_009190560.1	YP_009013329.1	14.138	2313	
YP_009190560.1	YP_009013467.1	5.727	2101	
YP_009190560.1	YP_009013655.1	4.478	1879	
YP_009190560.1	YP_009013731.1	7.61	1868	
YP_009190560.1	YP_009013908.1	5.745	2014	
YP_009190560.1	YP_009014179.1	4.846	1924	
YP_009190560.1	YP_009014394.1	5.613	1828	
YP_009190560.1	YP_009014864.1	5.266	1693	
YP_009190560.1	YP_009014878.1	5.764	1926	
YP_009190560.1	YP_009014963.1	5.531	1920	
YP_009190560.1	YP_009015312.1	8.94	2079	
YP_009190560.1	YP_009015998.1	4.866	1923	
YP_009190560.1	YP_009016081.1	10.033	1998	
YP_009190560.1	YP_009016369.1	7.756	1955	
YP_009190560.1	YP_009016681.1	5.207	1981	
YP_009190560.1	YP_009016706.1	4.482	1883	
YP_009190560.1	YP_009016892.1	7.867	2148	
YP_009190560.1	YP_009016998.1	10.938	2100	
YP_009190560.1	YP_009017066.1	13.044	2022	
YP_009190560.1	YP_009017146.1	6.288	1970	
YP_009190560.1	YP_009017229.1	6.451	1972	
YP_009190560.1	YP_009017628.1	7.111	2101	
YP_009190560.1	YP_009017771.1	5.495	1963	
